,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
546,547,6.726185420857789e-07,0.008738293317982482
547,548,6.54225759899596e-07,0.008651392442223571
548,549,6.363359285055381e-07,0.008565351426846113
549,550,6.189352954599769e-07,0.008480161850156875
550,551,6.020104832415996e-07,0.008395815371231019
551,552,5.855484803696243e-07,0.008312303729170911
552,553,5.695366318558825e-07,0.008229618742372713
553,554,5.539626276584997e-07,0.008147752307798295
554,555,5.388144952434004e-07,0.008066696400251594
555,556,5.240805890371902e-07,0.007986443071663962
556,557,5.09749582211505e-07,0.007906984450383514
557,558,4.958104569130484e-07,0.0078283127404698
558,559,4.822524978242981e-07,0.007750420220997811
559,560,4.690652815053653e-07,0.007673299245362197
560,561,4.5623867017674513e-07,0.007596942240592708
561,562,4.437628028375329e-07,0.007521341706672624
562,563,4.3162808882613035e-07,0.007446490215862744
563,564,4.19825198716417e-07,0.0073723804120329195
564,565,4.0834505943276866e-07,0.007299005009997472
565,566,3.971788448131619e-07,0.007226356794857058
566,567,3.863179709462372e-07,0.00715442862134541
567,568,3.757540878446264e-07,0.007083213413183076
568,569,3.654790747820158e-07,0.007012704162434602
569,570,3.5548503229954065e-07,0.006942893928873817
570,571,3.457642774318259e-07,0.006873775839351559
571,572,3.3630933704564825e-07,0.0068053430871715115
572,573,3.271129422888208e-07,0.006737588931469696
573,574,3.181680230390782e-07,0.006670506696599299
574,575,3.094677031301174e-07,0.006604089771522825
575,576,3.0100529402332654e-07,0.006538331609205805
576,577,2.9277429014484824e-07,0.006473225726020271
577,578,2.847683632234421e-07,0.006408765701149566
578,579,2.769813588487935e-07,0.006344945176000261
579,580,2.6940728992119745e-07,0.006281757853618286
580,581,2.6204033465315746e-07,0.006219197498111839
581,582,2.548748289088465e-07,0.006157257934075955
582,583,2.479052644277502e-07,0.006095933046025959
583,584,2.4112628282946247e-07,0.006035216777834362
584,585,2.3453267283812806e-07,0.005975103132170645
585,586,2.2811936539746114e-07,0.0059155861699491386
586,587,2.2188143000700933e-07,0.005856660009779913
587,588,2.1581407139148467e-07,0.0057983188274256525
588,589,2.0991262505987152e-07,0.00574055685526087
589,590,2.0417255408577972e-07,0.00568336838174055
590,591,1.9858944555473101e-07,0.005626747750866912
591,592,1.9315900712246759e-07,0.005570689361668046
592,593,1.8787706435041684e-07,0.005515187667675336
593,594,1.8273955670888853e-07,0.005460237176408311
