,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
294,295,0.0775087386865636,0.7181715969286073
295,296,0.07548788644081206,0.714923423562343
296,297,0.07351735562515038,0.7116649487608993
297,298,0.07159589946530576,0.7083964973387187
298,299,0.06972229111053574,0.705118396252228
299,300,0.06789532500137951,0.7018309744575953
300,301,0.06611381818537132,0.698534544078885
301,302,0.06437661158183172,0.6952294189956112
302,303,0.06268288270087508,0.6919159253362144
303,304,0.06103193496532355,0.6885943899318746
304,305,0.059422750151046255,0.6852651402546471
305,306,0.05785433157499664,0.6819285043589514
306,307,0.05632570567028661,0.6785848108264662
307,308,0.05483592289621919,0.6752343887144776
308,309,0.05338405861157569,0.671877567507723
309,310,0.05196921391213816,0.6685146770737705
310,311,0.05059051643345258,0.6651460381529811
311,312,0.049247121119830206,0.6617719376460832
312,313,0.04793821096058437,0.6583926896011477
313,314,0.046662997694498554,0.6550086110671403
314,315,0.04542072248350337,0.6516200183100933
315,316,0.04421065655653811,0.6482272267616471
316,317,0.04303210182453976,0.644830550971342
317,318,0.041884382091874284,0.6414303045626781
318,319,0.04076676286704006,0.6380268001929691
319,320,0.03967849536246448,0.6346203495169986
320,321,0.03861886549766691,0.6312112631544986
321,322,0.037587194828851644,0.627799850661449
322,323,0.03658283359308845,0.6243864205052108
323,324,0.03560485304772332,0.6209712800434849
324,325,0.03465240325486951,0.6175547355070985
325,326,0.0337247906313235,0.6141370919866063
326,327,0.032821344400412955,0.6107186534226993
327,328,0.03194141696063091,0.6072997226004043
328,329,0.03108438423719273,0.6038805834502343
329,330,0.030249646017153187,0.6004615116037526
330,331,0.029436626268726673,0.5970428044943086
331,332,0.028644773445405836,0.5936247574334548
332,333,0.027873560775484862,0.590207663426082
333,334,0.027122486537551893,0.5867918131332046
334,335,0.02639107432251142,0.5833774948382129
335,336,0.025678873282657166,0.5799649944165846
336,337,0.024985458368314895,0.5765545953090521
337,338,0.02431043055253046,0.5731465784982102
338,339,0.023653417044266267,0.5697412224885525
339,340,0.02301407149053858,0.5663388032899201
340,341,0.022392074167905007,0.562939594404338
341,342,0.021787132163679668,0.5595438668162243
342,343,0.021198979547231378,0.5561518889859425
